Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_AMag_T3	Source_AMag_Err_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_T3	N_Sky_Pixels_T3
AD Leo_2026-01-20_Light_B_r087_calibrated.fits	115	0	61060.45141667826	2461060.4514166783	NaN	NaN	0	1.19984	NaN	-20	20	NaN	NaN	2.864676433161108	4.788482461869695	1.3	8	12	20	2.0931277449202086	0	0.2785738218769993	0.0102608348550683	0	0.0025930539143876	203.99195333373015	0	107.43078666098343	20753.911231839877	84.26428269416742	936.3051485078362	786.0528782517085	936.8051485078362	718.4471217482915	10.326491465139362	19.869636412801768	43440.58741497519	72.03535071604473	119.33267566402338	10.812010663958652	0.0053094429914413	364.02927507701673	5282	603.0454073335898	22.715458276333788	731	2.9227434812486557	3.6130361107368074	3.5339671402152666	3.6921050812583482	295.2547754547031	0.9952677651578239	915.2322480793615	853.7662133989445	915.7322480793615	650.7337866010555	10.326759733525888	19.89475943473546	20753.911231839877	84.26428269416742	11.614	0.004399342029684	246.29547144150098	2594	288.10731155664735	22.477303988995875	2.856404128654953	3.5294874877180513	3.5212026145150523	3.53777236092105	311.867180903374	0.9981496657904623	934.3092698933552	952.1675188374596	934.8092698933552	552.3324811625404	10.325901884162269	19.92856126800628	5781.496370749615	48.42667276086434	13.001649243726058	0.0100596317828401	119.38661157455957	728	80.25915489104264	20.599179206566347	2.814881689579715	3.8475536188068293	3.9951743880458985	3.6999328495677606	350.40206972848955	0.9934174251098625	72.03535071604479	727	72.03535071604476	731
AD Leo_2026-01-20_Light_B_r088_calibrated.fits	116	0	61060.45182479173	2461060.4518247917	NaN	NaN	0	1.198616	NaN	-20	20	NaN	NaN	2.8456142478555755	4.53436333627861	1.3	8	12	20	2.0876065330518085	0	0.273792514928788	0.0101912382798003	0	0.0025405637499995	204.84326592476887	0	107.76840964091004	20767.416310731714	83.86308089271131	936.0990266685682	786.6300680825119	936.5990266685682	717.8699319174881	10.326496691345234	19.869658662940857	43354.19396489022	64.59256139319587	118.9256132740597	10.814878381783359	0.0052874310031111	364.5488366327115	5414	671.1948408575902	22.489768076398363	733	2.853180233587989	3.6293406490771307	3.6012418034379925	3.657439494716269	65.2628976653005	0.9994322162802607	915.2055509960456	854.3988818850368	915.7055509960456	650.1011181149632	10.326760152659753	19.894792600069007	20767.416310731714	83.86308089271131	11.614	0.0043755963452357	247.63478863005435	2749	321.5140546031874	22.062857142857144	2.893697949562835	3.5809930927754534	3.576719186145685	3.5852669994052224	73.8377501898368	0.9999920208940054	934.3284173268161	952.68500902083	934.8284173268161	551.81499097917	10.325901285249275	19.928554203811334	5685.963140288368	47.5026941669704	13.020446072476936	0.0100282614945223	119.69769799376843	796	88.02814159475835	20.624151967435548	2.789964560415903	3.2521152291262228	3.283021560961759	3.2212088972906865	34.051418890671435	0.9974030568998002	64.59256139319588	700	64.59256139319587	737
AD Leo_2026-01-20_Light_B_r089_calibrated.fits	117	0	61060.45223305561	2461060.4522330556	NaN	NaN	0	1.1974	NaN	-20	20	NaN	NaN	2.949604148090966	5.042620562218732	1.3	8	12	20	2.0831068228420437	0	0.2708825961273921	0.0101943740115614	0	0.0025669010910076	204.33886577828142	0	105.52903541018827	20989.992427508667	85.06007234297424	936.4851028271286	786.4158613954305	936.9851028271286	718.0841386045695	10.326497431229459	19.869683342765658	43724.39643714613	79.8844875330989	119.96395468280069	10.817221146564503	0.0053004509519526	364.4794517883206	5417	547.3452704948455	22.41632088520055	723	3.0352383885482483	3.78138361040412	3.9163849870253813	3.6463822337828593	4.398877632788147	0.9947927479811682	915.5288609844421	854.1211210773039	916.0288609844421	650.3788789226961	10.326762536672891	19.89479287342032	20989.992427508667	85.06007234297424	11.614	0.0043909581533245	246.76668910971588	2399	262.75429780796657	22.059420289855073	2.8065358605272888	3.8146430580500574	3.895323564935291	3.7339625511648245	7.447562252779985	0.9980857927867887	934.669234087128	952.440130052422	935.169234087128	552.059869947578	10.32590306837681	19.928556985827395	5685.823641457849	48.7039085994666	13.03204724238793	0.010240065362915	116.74265587629078	706	71.17556633385192	20.39047619047619	3.007038195197361	3.673459550717895	3.8251081300825565	3.5218109713532337	350.9730412129047	0.9924844545259673	79.88448753309892	690	79.88448753309892	735
AD Leo_2026-01-20_Light_B_r090_calibrated.fits	118	0	61060.4526423146	2461060.4526423146	NaN	NaN	0	1.196177	NaN	-20	20	NaN	NaN	2.706864564185475	4.863631418832034	1.3	8	12	20	2.0923021710442877	0	0.2748574750672411	0.0102338381646965	0	0.0025767432973363	204.44940963226068	0	106.66855148177713	20869.485545716994	84.54356434254915	935.8163851768273	786.3898346865851	936.3163851768273	718.1101653134149	10.326495193396195	19.869630102163338	43665.26991588105	74.314093293954	119.68266450839447	10.812438985768555	0.005297592028852	364.8420604206919	6392	587.5772411453688	22.456521739130434	736	2.773815918117458	3.613028207074527	3.5981122159785173	3.6279441981705376	308.212455588611	0.9987626049549716	914.8986642312873	854.0335586045562	915.3986642312873	650.4664413954438	10.32675995158402	19.894716277776705	20869.485545716994	84.54356434254915	11.614	0.0043894988007944	246.8488962821477	2602	280.82809896053567	22.007267441860463	2.755825400705552	3.6569689048651624	3.572231918534315	3.7417058911960095	291.2442454877476	0.9960547398894375	933.9734060346558	952.4442869709706	934.4734060346558	552.0557130290294	10.325902195772706	19.928514709797543	5736.134103048058	48.495416903091865	13.016231118491037	0.0101311818412264	118.28198352249542	800	77.18770220822616	20.70451436388509	2.5909523737334155	3.7410321854190944	3.627949647515427	3.8541147233227617	297.8696753584264	0.9884887608189568	74.314093293954	688	74.314093293954	731
AD Leo_2026-01-20_Light_B_r091_calibrated.fits	119	0	61060.45305070607	2461060.453050706	NaN	NaN	0	1.194977	NaN	-20	20	NaN	NaN	2.723365939793382	4.85213048216623	1.3	8	12	20	2.118932755507512	0	0.2818900442058239	0.0103969940211243	0	0.0026236931159433	203.80244051331866	0	107.44017373559159	20657.803187179357	84.11187246490702	935.3326202905376	786.8758002789799	935.8326202905376	717.6241997210201	10.326494678520788	19.869708611186347	43772.49583014182	73.96305059269501	119.85422929289135	10.7987070635975	0.0053143680991862	365.2144449836115	5755	591.8157171638487	22.801398601398603	715	2.7777023798793845	3.5706123563053302	3.5592960434115097	3.5819286691991508	308.740600876138	0.9991448982330714	914.4126260469089	854.5473844161917	914.9126260469089	649.9526155838083	10.32675903024104	19.894806809482116	20657.803187179357	84.11187246490702	11.614	0.0044117899690096	245.59913579142068	3140	279.29896105745047	22.056224899598394	2.7788218683705073	3.656584846535456	3.710841067010575	3.602328626060337	328.16414367533986	0.9955249036655613	933.431696693724	952.887158506005	933.931696693724	551.612841493995	10.325902498818989	19.928587652799163	5823.2290536291985	48.7384148692186	12.988800655681281	0.0100587569290975	119.47924587319595	813	78.7315964791254	20.64917127071823	2.6135735711302557	3.723590544593679	3.9270870791922925	3.5200940099950655	343.06111112475406	0.9827708232176038	73.963050592695	747	73.96305059269498	724
AD Leo_2026-01-20_Light_B_r092_calibrated.fits	120	0	61060.4534585299	2461060.45345853	NaN	NaN	0	1.193778	NaN	-20	20	NaN	NaN	2.8333042956705583	4.785060111889052	1.3	8	12	20	2.10156783080769	0	0.277296494879966	0.0102753477494218	0	0.0025840190295646	204.52522698571815	0	107.31209472814443	20828.169464372724	84.40138104410275	935.470512131571	786.6256558315284	935.970512131571	717.8743441684716	10.326494209663027	19.869634721218315	43771.81092093675	71.93241953274163	119.75462361432172	10.807641470046823	0.0052956329967561	365.5124921264583	6275	608.5129793390731	22.659060402684563	745	2.846052642055506	3.625504203429209	3.7462248575921624	3.504783549266256	355.0030414069876	0.9954374813303037	914.4776074654275	854.3791308043778	914.9776074654275	650.1208691956222	10.3267602269538	19.894766994304145	20828.169464372724	84.40138104410275	11.614	0.0043908066480107	246.775221053424	2924	289.55190996866605	22.486823855755894	2.8354646369289034	3.514050732995276	3.5788344519918436	3.4492670139987083	344.74499553012373	0.998169671056387	933.5698498748958	952.698316121818	934.0698498748958	551.801683878182	10.325902150121783	19.92853728039404	5775.578387236496	48.465214995360576	13.006639050035783	0.0100707067392669	119.16956084460524	808	80.29172972011062	20.795197740112993	2.8183956080272665	3.5498644968698745	3.7173871024676526	3.382341891272097	357.6592381722091	0.9910720091703757	71.93241953274165	721	71.93241953274162	708
AD Leo_2026-01-20_Light_B_r093_calibrated.fits	121	0	61060.453867129516	2461060.4538671295	NaN	NaN	0	1.192602	NaN	-20	20	NaN	NaN	2.8648898594764938	4.833651361087517	1.3	8	12	20	2.1070174569821165	0	0.2727938906663883	0.0103172022220189	0	0.0025738696649463	204.22372380036606	0	105.98589912363636	20777.43884014273	84.36680455032104	935.3877332927105	786.395172668416	935.8877332927105	718.104827331584	10.326493871130968	19.869634841817955	43778.426347559	73.40075346278387	119.80368788311044	10.804829665441549	0.0053034320760811	365.41801943753643	5792	596.4302038092269	22.52361673414305	741	2.8302565060385563	3.7477357588856375	3.799266124328213	3.6962053934430616	330.45131483873155	0.9971340603716787	914.4043850656753	854.1950134492034	914.9043850656753	650.3049865507966	10.32675944593196	19.894781603164972	20777.43884014273	84.36680455032104	11.614	0.0043997061262817	246.27504799888345	2641	283.0684681006367	22.351617440225034	2.836131811273229	3.695645157530567	3.7115526062516517	3.679737708809482	317.96396454802573	0.9930520951169554	933.4969035987064	952.5255000662339	933.9969035987064	551.9744999337661	10.325901099664888	19.928557066919634	5667.9583792854655	48.27279453488901	13.024413400284368	0.010196131065149	117.41517005378603	791	77.2193487381471	20.959722222222222	2.9282812611176974	3.649787295537445	3.643761333468251	3.655813257606639	312.4505733692289	0.998619544818526	73.40075346278385	711	73.40075346278385	720
AD Leo_2026-01-20_Light_B_r094_calibrated.fits	122	0	61060.454276087694	2461060.4542760877	NaN	NaN	0	1.191425	NaN	-20	20	NaN	NaN	2.9084396625953826	5.039505715388494	1.3	8	12	20	2.128830996219288	0	0.2673089152044049	0.0104399862609861	0	0.0025693717804479	203.91128331027252	0	104.03668213317388	20773.883356356688	84.66772844155373	935.2835773940027	785.9370177625311	935.7835773940027	718.5629822374689	10.326494451776064	19.869636956393656	44224.086800856094	79.78582808065659	120.61875316932333	10.79364703748304	0.00531153834837	366.64354123089623	4886	554.2849885088534	22.499319727891155	735	2.9822304135856026	3.793748835742528	3.8650849507950973	3.7224127206899587	12.713005309141304	0.9982672971914811	914.2542080258264	853.6246959314435	914.7542080258264	650.8753040685565	10.32676163698557	19.89474524443884	20773.883356356688	84.66772844155373	11.614	0.0044161215221695	245.35775009833802	2487	260.3705928245312	22.15948275862069	2.9140183933240706	3.681792815136715	3.7389095105126597	3.6246761197607706	4.9053571358467485	0.9990090438747613	933.389447393069	952.0203290807202	933.889447393069	552.4796709192798	10.325902184548005	19.92853698570649	5553.044224570547	48.33996187049262	13.046466391366128	0.0103862535355575	114.8748159844992	654	69.59938071905322	20.65034013605442	2.8290701808764744	3.89109418129063	4.025634112665693	3.756554249915567	15.412802706903703	0.9935305576453599	79.78582808065661	696	79.78582808065663	735
AD Leo_2026-01-20_Light_B_r095_calibrated.fits	123	0	61060.45468451362	2461060.4546845136	NaN	NaN	0	1.190252	NaN	-20.1	20	NaN	NaN	2.7903993806889607	4.803031762793389	1.3	8	12	20	2.09765472468894	0	0.2709355174144511	0.010198591598924	0	0.0025403496955162	205.68082409636293	0	106.65284306828384	21050.178251199246	84.77501084295285	934.6568212516885	786.5505647083204	935.1568212516885	717.9494352916796	10.32649788015841	19.869634836261003	44156.00586417246	72.47375942663047	120.27213853975744	10.809664988524268	0.005265952049087	367.13412100489217	6625	609.2688748798003	22.52027972027972	715	2.7747148399088077	3.5944164648882104	3.7238552492085835	3.464977680567837	343.13853795376167	0.9925210692479697	913.6565291769625	854.2765283355645	914.1565291769625	650.2234716644355	10.326764278518539	19.89475891457621	21050.178251199246	84.77501084295285	11.614	0.0043637850178125	248.3064058841002	2993	290.4524122625322	21.985795454545453	2.7858483602677326	3.5773318680730783	3.6827705521962826	3.4718931839498746	338.02808226687034	0.9933088980455431	932.8572945932982	952.6105218026487	933.3572945932982	551.8894781973513	10.325903513049902	19.928529439249044	5703.240936155093	48.29079528036739	13.03183514701456	0.0101326670757658	118.10202965271404	859	78.69387460062457	20.8545197740113	2.810634941890342	3.523019008702834	3.677293651195261	3.3687443662104073	352.17332752386255	0.9917589583864469	72.47375942663044	704	72.4737594266305	708
AD Leo_2026-01-20_Light_B_r096_calibrated.fits	124	0	61060.45509317098	2461060.455093171	NaN	NaN	0	1.18906	NaN	-20	20	NaN	NaN	3.1639144032301427	5.177653351862282	1.3	8	12	20	2.0965887245203416	0	0.2731246710959768	0.0102785637727954	0	0.0026012879825471	203.97681727377625	0	104.99593775408896	20961.70336855895	85.21249630758693	936.1157070898992	786.9772725452667	936.6157070898992	717.5227274547333	10.326495450756141	19.869637408725175	43948.07092926076	84.22011189615345	120.43075799054013	10.810216885435482	0.0053098360157893	364.9239750920848	3990	521.8239437089608	22.551440329218106	729	3.1815086701124615	4.025601840719565	4.027413961549194	4.023789719889936	17.258664707431322	0.9999988061062806	915.0796401115148	854.6156554204954	915.5796401115148	649.8843445795046	10.326763148205547	19.894732492533155	20961.70336855895	85.21249630758693	11.614	0.0044047350719974	245.993302354324	2101	248.89189644399312	21.981428571428573	3.193486898384916	3.9956973238485913	4.0393807669126405	3.9520138807845426	5.50708810683647	0.9995039180930322	934.1836399677879	953.0200982447733	934.6836399677879	551.4799017552267	10.32590443618332	19.928534659152824	5725.158338149093	49.311035429133035	13.023097671685505	0.0102918117761455	116.10298360854658	583	67.97851735471959	20.725352112676056	3.1167476411930504	3.7960234466511373	3.6194196819868734	3.9726272113154013	73.04847207655585	0.9874862849487949	84.2201118961535	700	84.22011189615345	710
AD Leo_2026-01-20_Light_B_r097_calibrated.fits	125	0	61060.45550142322	2461060.455501423	NaN	NaN	0	1.187917	NaN	-20	20	NaN	NaN	2.8624441801047293	5.166300852938884	1.3	8	12	20	2.1243738287416196	0	0.2784956456327909	0.0104658480698429	0	0.0026434115122053	202.98152759000482	0	105.35463144762038	20672.452815502103	84.6455695348079	934.9838069828132	786.6433693014692	935.4838069828132	717.8566306985308	10.326495471656278	19.86964885449457	43916.01773714868	83.85119552229669	120.31028820621745	10.795922643794922	0.0053358081337156	365.0229618091727	4977	523.7375265027804	22.01375515818432	727	2.8984239679693093	3.8031947536284036	3.8286528433342815	3.7777366639225254	322.1937608969033	0.9970973384253483	914.0280149676909	854.3894171247462	914.5280149676909	650.1105828752538	10.326760376483135	19.89477731566418	20672.452815502103	84.6455695348079	11.614	0.0044365861869767	244.2236838751636	2477	246.53736523059032	21.927659574468084	2.754260913853382	3.8898460154064862	3.897912306407711	3.881779724405262	316.74036096095085	0.995333619519918	933.1645771732702	952.6799268134333	933.6645771732702	551.8200731865667	10.325900920314703	19.92853719833308	5757.188093666665	49.29966714958303	13.001953976920738	0.0102569369394741	116.77945159748118	732	68.65958270250044	20.56283422459893	2.934647658491497	4.053267734958396	3.8438191206933117	4.2627163492234805	284.27127444616997	0.9862329244692599	83.8511955222967	705	83.85119552229669	748
AD Leo_2026-01-20_Light_B_r098_calibrated.fits	126	0	61060.45591185149	2461060.4559118515	NaN	NaN	0	1.186761	NaN	-20	20	NaN	NaN	2.710177216788509	4.605860452946832	1.3	8	12	20	2.0774715723060435	0	0.2766042645373812	0.0101212704269291	0	0.0025512974018131	205.25798488484466	0	108.41709960618824	20905.900577228742	84.19217043729793	935.2511649257739	786.671540478925	935.7511649257739	717.828459521075	10.326496829937437	19.869681377865252	43431.41414264921	66.64559108217819	119.0786864012826	10.820162275749025	0.0052767737908063	364.72869709269327	6646	651.6772293173236	22.17211948790896	703	2.700308506794148	3.516024595277462	3.51213607159158	3.519913118963343	310.5678767042996	0.9997939588435759	914.3510513755684	854.3976183245846	914.8510513755684	650.1023816754154	10.326760548476388	19.894803312651344	20905.900577228742	84.19217043729793	11.614	0.0043636922480861	248.31169535887423	3355	313.6876759251855	21.914402173913043	2.6705735537829343	3.528523976796377	3.5949995010984805	3.462048452494274	330.06855236460217	0.994371935692127	933.4885837301846	952.6011441936911	933.9885837301846	551.8988558063089	10.325901526882381	19.928534900484387	5782.6612536559705	47.984651454444155	13.0093528211346	0.0099685341946397	120.51064409931027	936	86.7673488937263	20.557719054242003	2.759649589788445	3.3775246021908254	3.5217731648795514	3.2332760395020994	15.323165400126529	0.9901786132472647	66.64559108217819	736	66.64559108217821	719
AD Leo_2026-01-20_Light_B_r099_calibrated.fits	127	0	61060.45632063644	2461060.4563206364	NaN	NaN	0	1.18561	NaN	-20	20	NaN	NaN	2.889487106793838	4.883897585715252	1.3	8	12	20	2.073900329327991	0	0.2725498179421934	0.0101060511787335	0	0.0025539835576215	205.21371727190194	0	106.71557267033398	21095.456043349248	85.02157727005718	935.4411024905232	786.6612109388982	935.9411024905232	717.8387890611018	10.326494141421632	19.86964537730821	43749.87323562617	74.93469937023242	119.83225717257618	10.822030298583702	0.0052779093062342	365.0926242056834	6025	583.8399780516858	22.58299039780521	729	2.830072010179354	3.7004568628989833	3.7144134227109546	3.686500303087012	317.82245581295	0.9941192825676494	914.4667798276191	854.4303584061446	914.9667798276191	650.0696415938554	10.326759667540278	19.89478625192419	21095.456043349248	85.02157727005718	11.614	0.0043670770142853	248.1188507752917	2950	281.5178578234124	22.244695898161243	2.871643012642133	3.6382259823536804	3.6069907596274264	3.6694612050799345	310.52422830051626	0.9878243623423958	933.5197857678925	952.6759841443412	934.0197857678925	551.8240158556588	10.325902979698718	19.92853902628499	5749.562704022381	48.6395855737864	13.025385259340457	0.0101267385769843	118.20747722655402	747	76.72764089724734	20.82957746478873	2.966746297560026	3.7413548534432777	3.9491287077737365	3.533580999112819	339.06180004334243	0.9778854082248859	74.93469937023245	707	74.93469937023244	710
